,PeopleInHousehold,MetroAreaCode,Age,Hispanic,CountryOfBirthCode,Region_num,State_num,Married_num,Sex_num,Education_num,Race_num,Citizenship_num,EmploymentStatus_num,Industry_num
521,2,13820.0,57,0,57,2.0,0.0,1.0,1.0,7.0,5.0,0.0,1.0,12.0
524,2,26620.0,31,0,57,2.0,0.0,1.0,0.0,5.0,5.0,0.0,4.0,6.0
525,2,26620.0,33,0,57,2.0,0.0,1.0,1.0,7.0,5.0,0.0,1.0,12.0
526,4,13820.0,43,0,57,2.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,7.0
527,4,13820.0,39,0,57,2.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,7.0
533,4,33660.0,59,0,57,2.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,7.0
537,2,13820.0,27,1,303,2.0,0.0,3.0,0.0,3.0,5.0,1.0,4.0,6.0
540,4,13820.0,66,0,57,2.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,9.0
546,1,13820.0,62,0,57,2.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,7.0
549,2,33660.0,63,0,57,2.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,12.0
551,1,13820.0,44,0,57,2.0,0.0,0.0,1.0,5.0,2.0,0.0,1.0,10.0
552,3,13820.0,39,0,57,2.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,3.0
553,3,13820.0,43,0,57,2.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,2.0
555,2,13820.0,44,0,57,2.0,0.0,3.0,0.0,3.0,5.0,0.0,1.0,12.0
557,5,13820.0,28,0,57,2.0,0.0,2.0,0.0,5.0,5.0,0.0,4.0,6.0
562,3,13820.0,44,0,57,2.0,0.0,1.0,0.0,6.0,2.0,0.0,1.0,3.0
563,3,13820.0,45,0,57,2.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0
566,4,33660.0,39,0,247,2.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,9.0
569,3,33860.0,36,0,57,2.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,6.0
572,2,13820.0,62,0,57,2.0,0.0,1.0,1.0,7.0,5.0,0.0,1.0,7.0
573,2,13820.0,63,0,57,2.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,8.0
574,1,33860.0,65,0,57,2.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,13.0
576,3,13820.0,49,0,57,2.0,0.0,1.0,0.0,7.0,5.0,0.0,1.0,3.0
580,3,33860.0,53,0,57,2.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,3.0
581,3,33860.0,53,0,57,2.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,2.0
584,1,33860.0,55,0,57,2.0,0.0,2.0,1.0,3.0,5.0,0.0,1.0,13.0
587,3,26620.0,58,0,57,2.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,7.0
588,3,26620.0,26,0,57,2.0,0.0,2.0,0.0,1.0,5.0,0.0,1.0,6.0
589,1,13820.0,60,0,57,2.0,0.0,2.0,1.0,7.0,5.0,0.0,1.0,7.0
595,2,13820.0,49,0,57,2.0,0.0,2.0,1.0,3.0,2.0,0.0,1.0,6.0
601,3,13820.0,60,0,57,2.0,0.0,1.0,1.0,7.0,5.0,0.0,1.0,12.0
603,3,13820.0,28,0,57,2.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0
604,3,13820.0,28,0,57,2.0,0.0,1.0,0.0,4.0,5.0,0.0,1.0,3.0
608,3,13820.0,43,0,57,2.0,0.0,0.0,1.0,3.0,5.0,0.0,1.0,7.0
611,5,13820.0,48,0,57,2.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,3.0
615,2,13820.0,55,0,57,2.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,5.0
617,2,33860.0,49,0,57,2.0,0.0,1.0,1.0,2.0,5.0,0.0,1.0,10.0
621,2,13820.0,27,0,57,2.0,0.0,2.0,1.0,7.0,5.0,0.0,4.0,2.0
622,2,13820.0,64,0,57,2.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,3.0
624,3,13820.0,30,1,311,2.0,0.0,1.0,1.0,5.0,5.0,2.0,1.0,2.0
625,3,13820.0,30,1,311,2.0,0.0,1.0,0.0,3.0,5.0,2.0,1.0,13.0
631,4,26620.0,22,0,57,2.0,0.0,2.0,1.0,3.0,5.0,0.0,1.0,2.0
633,4,26620.0,48,0,57,2.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,12.0
634,4,26620.0,19,0,57,2.0,0.0,2.0,0.0,3.0,5.0,0.0,1.0,12.0
635,1,13820.0,59,0,57,2.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,3.0
636,2,13820.0,37,0,57,2.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,2.0
637,2,13820.0,36,0,57,2.0,0.0,2.0,0.0,1.0,5.0,0.0,1.0,3.0
641,1,13820.0,45,0,57,2.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,13.0
642,3,13820.0,51,0,57,2.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,4.0
643,3,13820.0,51,0,57,2.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,2.0
644,3,13820.0,22,0,57,2.0,0.0,2.0,1.0,0.0,5.0,0.0,1.0,11.0
647,2,13820.0,47,0,57,2.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,10.0
648,2,13820.0,47,0,57,2.0,0.0,1.0,1.0,6.0,5.0,0.0,1.0,10.0
649,3,33660.0,51,0,57,2.0,0.0,1.0,0.0,7.0,5.0,0.0,1.0,12.0
652,2,33660.0,24,0,57,2.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,7.0
653,2,33660.0,24,0,57,2.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,7.0
655,2,13820.0,19,0,57,2.0,0.0,2.0,1.0,3.0,5.0,0.0,1.0,9.0
659,6,13820.0,33,1,303,2.0,0.0,2.0,1.0,7.0,2.0,2.0,1.0,5.0
666,3,13820.0,61,0,57,2.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,7.0
668,2,33660.0,50,0,57,2.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,2.0
669,2,33660.0,50,0,57,2.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,3.0
670,2,13820.0,25,0,57,2.0,0.0,2.0,0.0,3.0,5.0,0.0,1.0,4.0
671,2,13820.0,25,0,57,2.0,0.0,2.0,1.0,0.0,5.0,0.0,1.0,2.0
672,2,13820.0,50,0,57,2.0,0.0,0.0,1.0,3.0,2.0,0.0,4.0,2.0
674,2,13820.0,55,0,57,2.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,10.0
675,2,13820.0,59,0,57,2.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,5.0
677,7,26620.0,35,0,57,2.0,0.0,1.0,1.0,7.0,5.0,0.0,1.0,6.0
683,1,26620.0,38,0,57,2.0,0.0,2.0,1.0,3.0,5.0,0.0,1.0,2.0
684,2,26620.0,28,0,57,2.0,0.0,1.0,1.0,5.0,5.0,0.0,1.0,7.0
685,2,26620.0,28,0,57,2.0,0.0,1.0,0.0,5.0,5.0,0.0,1.0,3.0
687,2,13820.0,57,0,57,2.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,3.0
690,1,13820.0,53,0,57,2.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,3.0
691,1,13820.0,49,0,57,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0
692,3,13820.0,26,0,57,2.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,6.0
695,2,13820.0,24,0,57,2.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,10.0
696,2,13820.0,19,0,57,2.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,6.0
701,2,33660.0,49,0,57,2.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,2.0
702,2,33660.0,42,0,57,2.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,3.0
709,5,33660.0,43,0,57,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,7.0
710,5,33660.0,24,0,57,2.0,0.0,0.0,0.0,7.0,5.0,0.0,1.0,12.0
712,1,13820.0,31,0,57,2.0,0.0,2.0,1.0,3.0,5.0,0.0,1.0,12.0
713,3,13820.0,55,0,57,2.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,3.0
714,3,13820.0,52,0,57,2.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,10.0
716,1,26620.0,44,0,301,2.0,0.0,2.0,0.0,0.0,5.0,2.0,1.0,10.0
717,1,26620.0,41,0,57,2.0,0.0,0.0,1.0,7.0,5.0,0.0,1.0,13.0
718,1,13820.0,21,0,57,2.0,0.0,2.0,0.0,7.0,5.0,0.0,1.0,7.0
719,3,13820.0,26,0,57,2.0,0.0,0.0,1.0,7.0,5.0,0.0,1.0,2.0
1078,2,22460.0,70,0,57,2.0,0.0,4.0,1.0,7.0,5.0,0.0,1.0,10.0
1080,1,46220.0,56,0,57,2.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,4.0
1082,2,11500.0,45,0,57,2.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,12.0
1084,2,19460.0,35,0,57,2.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,7.0
1086,4,19460.0,38,0,57,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,6.0
1091,4,19460.0,36,0,57,2.0,0.0,1.0,1.0,4.0,5.0,0.0,1.0,7.0
1092,4,19460.0,35,0,57,2.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,3.0
1096,4,22460.0,37,0,57,2.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,7.0
1097,4,22460.0,34,0,57,2.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,7.0
1103,1,22460.0,36,0,57,2.0,0.0,2.0,1.0,3.0,2.0,0.0,1.0,7.0
1104,1,11500.0,56,0,57,2.0,0.0,0.0,0.0,7.0,5.0,0.0,1.0,11.0
1105,2,19460.0,54,0,57,2.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,13.0
1106,2,19460.0,58,0,57,2.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,13.0
1107,3,46220.0,30,0,57,2.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,7.0
1114,5,19460.0,42,0,57,2.0,0.0,1.0,1.0,5.0,5.0,0.0,4.0,9.0
1115,5,19460.0,34,0,57,2.0,0.0,1.0,0.0,5.0,5.0,0.0,4.0,6.0
1119,2,22460.0,37,0,57,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,11.0
1122,3,46220.0,56,0,57,2.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,7.0
1123,3,46220.0,23,0,57,2.0,0.0,2.0,1.0,3.0,5.0,0.0,1.0,7.0
1124,3,46220.0,55,0,57,2.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,3.0
1125,5,19460.0,56,0,57,2.0,0.0,1.0,1.0,7.0,2.0,0.0,1.0,7.0
1126,5,19460.0,53,0,57,2.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,12.0
1127,5,19460.0,25,0,57,2.0,0.0,2.0,0.0,7.0,2.0,0.0,4.0,12.0
1128,5,19460.0,26,0,57,2.0,0.0,2.0,0.0,7.0,2.0,0.0,1.0,12.0
1132,2,22460.0,60,0,57,2.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,12.0
1136,1,22460.0,43,0,57,2.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,7.0
1137,1,11500.0,51,0,57,2.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,11.0
1140,4,11500.0,29,0,57,2.0,0.0,1.0,1.0,3.0,5.0,0.0,4.0,3.0
1141,4,11500.0,25,0,57,2.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,11.0
1144,4,46220.0,42,0,57,2.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,8.0
1147,4,46220.0,19,0,57,2.0,0.0,2.0,1.0,7.0,5.0,0.0,1.0,8.0
1148,2,19460.0,62,0,57,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,6.0
1151,3,19460.0,46,0,215,2.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,7.0
1154,2,46220.0,57,0,110,2.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,4.0
1155,1,11500.0,75,0,57,2.0,0.0,4.0,0.0,5.0,5.0,0.0,1.0,3.0
1156,1,46220.0,27,0,247,2.0,0.0,2.0,1.0,4.0,5.0,2.0,1.0,9.0
1157,4,46220.0,53,0,57,2.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,3.0
1158,4,46220.0,55,0,57,2.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,10.0
1161,4,19460.0,46,0,57,2.0,0.0,1.0,0.0,7.0,5.0,0.0,1.0,6.0
1162,4,19460.0,47,0,57,2.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,7.0
1169,3,11500.0,51,0,247,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,9.0
1170,3,11500.0,48,0,247,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,9.0
1171,3,11500.0,21,0,247,2.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,6.0
1172,2,22460.0,50,0,57,2.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,7.0
1173,2,22460.0,46,0,57,2.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,3.0
1174,3,22460.0,25,0,57,2.0,0.0,2.0,0.0,5.0,5.0,0.0,1.0,6.0
1177,1,19460.0,38,0,57,2.0,0.0,0.0,1.0,3.0,5.0,0.0,1.0,2.0
1181,1,19460.0,22,0,57,2.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,5.0
1182,5,22460.0,30,0,57,2.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,13.0
1183,5,22460.0,35,0,57,2.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,12.0
1187,2,19460.0,62,0,57,2.0,0.0,0.0,1.0,3.0,5.0,0.0,1.0,0.0
1189,1,19460.0,59,0,57,2.0,0.0,0.0,1.0,3.0,5.0,0.0,1.0,13.0
1192,3,22460.0,35,0,57,2.0,0.0,0.0,1.0,3.0,5.0,0.0,1.0,6.0
1194,5,11500.0,42,0,57,2.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0
1198,8,46220.0,32,1,313,2.0,0.0,1.0,1.0,4.0,5.0,2.0,1.0,2.0
1205,8,46220.0,43,1,313,2.0,0.0,1.0,1.0,2.0,5.0,2.0,1.0,7.0
1211,2,22460.0,43,0,57,2.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,13.0
1214,2,19460.0,40,0,57,2.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,7.0
1216,2,46220.0,65,0,57,2.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,2.0
1218,3,46220.0,32,0,110,2.0,0.0,1.0,1.0,4.0,5.0,2.0,1.0,7.0
1220,2,22460.0,37,0,57,2.0,0.0,1.0,0.0,5.0,5.0,0.0,1.0,6.0
1221,2,22460.0,32,0,57,2.0,0.0,1.0,1.0,5.0,5.0,0.0,1.0,7.0
1224,2,22460.0,50,0,57,2.0,0.0,2.0,1.0,3.0,5.0,0.0,1.0,12.0
1225,2,22460.0,56,0,57,2.0,0.0,2.0,1.0,3.0,5.0,0.0,1.0,12.0
1228,3,11500.0,64,0,57,2.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,7.0
1229,4,19460.0,30,0,57,2.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,12.0
1230,4,19460.0,29,0,57,2.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,4.0
1234,2,19460.0,50,0,57,2.0,0.0,2.0,1.0,3.0,5.0,0.0,1.0,12.0
1238,4,46220.0,36,0,57,2.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,7.0
1242,2,46220.0,57,0,57,2.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,3.0
1244,4,22460.0,36,0,57,2.0,0.0,2.0,0.0,7.0,2.0,0.0,1.0,7.0
1251,2,19460.0,35,0,57,2.0,0.0,2.0,1.0,5.0,5.0,0.0,1.0,2.0
1252,2,19460.0,66,0,57,2.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,12.0
1253,2,19460.0,64,0,57,2.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,12.0
1254,2,11500.0,31,0,57,2.0,0.0,1.0,0.0,4.0,5.0,0.0,1.0,3.0
1255,2,11500.0,31,0,220,2.0,0.0,1.0,1.0,4.0,5.0,0.0,1.0,11.0
1256,1,19460.0,39,0,57,2.0,0.0,2.0,1.0,3.0,2.0,0.0,4.0,2.0
1259,4,19460.0,30,0,57,2.0,0.0,1.0,1.0,5.0,5.0,0.0,1.0,2.0
1260,4,19460.0,30,0,57,2.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,6.0
1263,2,22460.0,50,0,57,2.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,3.0
1264,2,22460.0,47,0,57,2.0,0.0,1.0,0.0,5.0,5.0,0.0,1.0,3.0
1268,4,19460.0,36,0,57,2.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,3.0
1269,4,19460.0,36,0,57,2.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,3.0
1276,3,19460.0,36,0,57,2.0,0.0,1.0,1.0,3.0,5.0,0.0,4.0,13.0
1277,3,19460.0,35,0,57,2.0,0.0,1.0,0.0,7.0,5.0,0.0,1.0,12.0
1280,2,22460.0,29,0,57,2.0,0.0,2.0,0.0,1.0,5.0,0.0,1.0,6.0
1281,3,22460.0,55,0,57,2.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,12.0
1284,2,11500.0,54,0,57,2.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,3.0
1288,3,11500.0,23,0,57,2.0,0.0,2.0,1.0,3.0,5.0,0.0,1.0,13.0
1289,5,19460.0,48,0,57,2.0,0.0,1.0,1.0,5.0,5.0,0.0,1.0,12.0
1290,5,19460.0,43,0,57,2.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,7.0
1292,5,19460.0,19,0,57,2.0,0.0,2.0,0.0,7.0,5.0,0.0,1.0,6.0
1293,5,19460.0,22,0,57,2.0,0.0,2.0,1.0,5.0,5.0,0.0,1.0,13.0
1295,4,19460.0,47,0,57,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,7.0
1297,4,19460.0,21,0,57,2.0,0.0,2.0,0.0,7.0,2.0,0.0,1.0,7.0
1298,2,11500.0,31,0,57,2.0,0.0,3.0,0.0,4.0,5.0,0.0,1.0,3.0
1300,1,19460.0,30,0,57,2.0,0.0,2.0,1.0,7.0,5.0,0.0,4.0,1.0
1301,1,19460.0,64,0,57,2.0,0.0,4.0,0.0,3.0,2.0,0.0,1.0,3.0
1302,4,19460.0,38,0,57,2.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,3.0
1307,2,22460.0,73,0,57,2.0,0.0,1.0,0.0,5.0,2.0,0.0,4.0,3.0
1308,2,46220.0,67,0,57,2.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,10.0
1311,3,46220.0,47,0,57,2.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,3.0
1314,2,46220.0,68,0,57,2.0,0.0,1.0,1.0,7.0,5.0,0.0,1.0,10.0
1316,1,19460.0,58,0,57,2.0,0.0,0.0,1.0,3.0,5.0,0.0,1.0,7.0
1318,2,22460.0,19,0,57,2.0,0.0,2.0,1.0,5.0,2.0,0.0,4.0,12.0
1323,3,46220.0,63,0,57,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,11.0
1326,5,22460.0,52,0,57,2.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,11.0
1327,5,22460.0,46,0,57,2.0,0.0,1.0,0.0,5.0,2.0,0.0,1.0,3.0
1330,5,22460.0,20,0,57,2.0,0.0,1.0,0.0,7.0,2.0,0.0,1.0,12.0
1338,1,46220.0,26,0,57,2.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,8.0
1339,2,22460.0,38,0,57,2.0,0.0,1.0,1.0,7.0,5.0,0.0,1.0,2.0
1340,2,22460.0,34,0,57,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0
1342,2,22460.0,66,0,57,2.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,3.0
1345,5,46220.0,38,0,57,2.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,3.0
1346,5,46220.0,38,0,57,2.0,0.0,1.0,1.0,7.0,5.0,0.0,1.0,13.0
1350,2,11500.0,59,0,57,2.0,0.0,1.0,1.0,7.0,5.0,0.0,1.0,11.0
1352,2,11500.0,75,1,303,2.0,0.0,3.0,1.0,5.0,5.0,2.0,1.0,10.0
1353,2,11500.0,68,1,303,2.0,0.0,0.0,0.0,3.0,5.0,2.0,1.0,12.0
1355,2,11500.0,22,0,57,2.0,0.0,2.0,1.0,7.0,5.0,0.0,1.0,7.0
1356,4,19460.0,32,1,303,2.0,0.0,1.0,1.0,7.0,5.0,2.0,1.0,2.0
1360,2,22460.0,67,0,57,2.0,0.0,1.0,0.0,4.0,5.0,0.0,3.0,4.0
1364,3,11500.0,24,0,57,2.0,0.0,2.0,1.0,3.0,2.0,0.0,4.0,7.0
1367,2,22460.0,52,0,57,2.0,0.0,2.0,0.0,3.0,5.0,0.0,1.0,4.0
1368,1,11500.0,43,0,57,2.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,10.0
1369,1,11500.0,68,0,57,2.0,0.0,0.0,1.0,7.0,5.0,0.0,1.0,4.0
1373,3,46220.0,52,0,57,2.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,11.0
1374,3,46220.0,29,0,57,2.0,0.0,2.0,1.0,5.0,2.0,0.0,1.0,6.0
1375,3,46220.0,61,0,57,2.0,0.0,3.0,0.0,5.0,2.0,0.0,1.0,11.0
2967,5,38060.0,51,0,57,3.0,1.0,1.0,1.0,7.0,2.0,0.0,1.0,6.0
2972,1,38060.0,54,0,57,3.0,1.0,2.0,0.0,0.0,5.0,0.0,1.0,11.0
2973,1,38060.0,32,1,57,3.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,10.0
2974,2,38060.0,23,0,57,3.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,3.0
2975,2,38060.0,25,1,57,3.0,1.0,1.0,0.0,7.0,5.0,0.0,1.0,3.0
2976,5,38060.0,28,0,462,3.0,1.0,1.0,0.0,5.0,2.0,1.0,1.0,3.0
2981,3,46060.0,35,0,57,3.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,4.0
2982,3,46060.0,34,1,57,3.0,1.0,1.0,0.0,4.0,5.0,0.0,1.0,3.0
2984,7,46060.0,37,1,57,3.0,1.0,1.0,1.0,5.0,5.0,0.0,1.0,7.0
2985,7,46060.0,34,1,303,3.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,11.0
2991,2,46060.0,64,0,57,3.0,1.0,2.0,0.0,3.0,5.0,0.0,1.0,12.0
2993,2,38060.0,54,0,57,3.0,1.0,2.0,0.0,7.0,2.0,0.0,4.0,3.0
2994,2,38060.0,23,0,57,3.0,1.0,2.0,0.0,7.0,2.0,0.0,1.0,4.0
2995,2,38060.0,44,0,57,3.0,1.0,0.0,0.0,7.0,5.0,0.0,1.0,3.0
2998,3,38060.0,42,1,303,3.0,1.0,0.0,0.0,5.0,5.0,2.0,1.0,10.0
3000,2,38060.0,33,0,150,3.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,6.0
3001,2,38060.0,32,0,150,3.0,1.0,1.0,0.0,3.0,5.0,2.0,1.0,3.0
3002,2,38060.0,35,0,57,3.0,1.0,1.0,1.0,7.0,5.0,0.0,1.0,3.0
3003,2,38060.0,34,0,57,3.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,3.0
3008,4,38060.0,41,1,57,3.0,1.0,2.0,1.0,3.0,5.0,0.0,1.0,4.0
3012,1,38060.0,22,0,57,3.0,1.0,2.0,0.0,1.0,5.0,0.0,1.0,12.0
3013,3,38060.0,22,1,57,3.0,1.0,2.0,0.0,7.0,5.0,0.0,1.0,12.0
3014,3,38060.0,24,1,57,3.0,1.0,2.0,0.0,7.0,5.0,0.0,1.0,12.0
3015,3,38060.0,24,0,57,3.0,1.0,2.0,0.0,7.0,5.0,0.0,1.0,12.0
3018,2,38060.0,31,0,57,3.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,4.0
3019,2,38060.0,32,0,57,3.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,10.0
3021,2,38060.0,32,0,57,3.0,1.0,1.0,0.0,4.0,5.0,0.0,1.0,13.0
3022,2,38060.0,38,0,57,3.0,1.0,1.0,1.0,5.0,2.0,0.0,1.0,12.0
3023,6,38060.0,41,0,240,3.0,1.0,2.0,1.0,5.0,1.0,0.0,1.0,10.0
3029,2,38060.0,58,0,57,3.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,12.0
3030,2,38060.0,59,0,57,3.0,1.0,1.0,0.0,4.0,5.0,0.0,1.0,3.0
3032,2,38060.0,26,1,303,3.0,1.0,2.0,1.0,5.0,5.0,2.0,1.0,12.0
3033,5,38060.0,63,0,57,3.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0
3034,5,38060.0,59,0,57,3.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0
3035,5,38060.0,25,0,57,3.0,1.0,2.0,1.0,7.0,5.0,0.0,1.0,0.0
3036,5,38060.0,29,0,57,3.0,1.0,2.0,1.0,3.0,5.0,0.0,1.0,10.0
3038,5,38060.0,37,0,57,3.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,6.0
3039,5,38060.0,35,0,57,3.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,4.0
3043,4,38060.0,38,1,57,3.0,1.0,1.0,0.0,4.0,5.0,0.0,1.0,3.0
3050,2,46060.0,32,0,57,3.0,1.0,0.0,0.0,3.0,5.0,0.0,1.0,9.0
3051,1,38060.0,42,0,57,3.0,1.0,0.0,0.0,3.0,5.0,0.0,1.0,10.0
3052,1,38060.0,55,1,303,3.0,1.0,0.0,0.0,4.0,5.0,2.0,1.0,11.0
3054,2,38060.0,65,0,57,3.0,1.0,1.0,1.0,3.0,5.0,0.0,1.0,12.0
3055,4,38060.0,29,1,57,3.0,1.0,1.0,1.0,5.0,5.0,0.0,1.0,10.0
3061,4,38060.0,43,0,57,3.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,12.0
3062,4,38060.0,39,0,57,3.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,4.0
3072,1,46060.0,33,1,57,3.0,1.0,2.0,0.0,3.0,5.0,0.0,1.0,4.0
3077,2,38060.0,69,0,57,3.0,1.0,1.0,1.0,2.0,5.0,0.0,1.0,3.0
3080,5,46060.0,67,1,57,3.0,1.0,1.0,0.0,3.0,5.0,0.0,1.0,3.0
3081,5,46060.0,29,1,57,3.0,1.0,2.0,0.0,0.0,5.0,0.0,1.0,3.0
3083,5,46060.0,21,1,57,3.0,1.0,2.0,1.0,3.0,5.0,0.0,1.0,12.0
3086,2,46060.0,25,1,57,3.0,1.0,2.0,1.0,7.0,3.0,0.0,1.0,3.0
3087,2,46060.0,27,1,57,3.0,1.0,2.0,1.0,3.0,3.0,0.0,1.0,10.0
3089,3,46060.0,53,1,303,3.0,1.0,1.0,0.0,3.0,5.0,2.0,1.0,9.0
